No,Judul,Text,Url,Kategori
79,"Antony Laris Manis Usai Menggila di Real Betis, Pemain Pinjaman Man United Diburu Tim Tersukses di Liga Italia - Bolasport.com","BOLASPORT.COM - Winger pinjaman Man United, Antony, dilaporkan tengah diburu tim tersukses di Liga Italia usai tampil 'menggila' bersama Real Betis. Antony dipinjamkan Manchester United ke Real Betis pada pertengahan musim 2024-2025. Winger asal Brasil itu bakal membela Los Verdiblancos sampai akhir musim. Antony memang sudah tersisihkan dari skuad utama Man United. Dia dianggap gagal karena minim kontribusi setelah dibeli dari Ajax Amsterdam dengan harga selangit pada musim panas 2022. Kepindahan ke Real Betis menjadi angin segar bagi karier Antony. Sosok berusia 25 tahun itu seolah terlahir kembali. Antony cepat beradaptasi dengan taktik pelatih Manuel Pellegrini dan membuktikan bahwa potensi besarnya belum hilang. Salah satu aspek yang paling menonjol dari penampilannya di Betis adalah kontribusi gol. Baca Juga: Bisa Terimbas Efek Domino Revolusi Real Madrid, Fabregas Tolak Main di Liga Champions demi Como, Apa Alasannya?",https://www.bolasport.com/read/314250530/antony-laris-manis-usai-menggila-di-real-betis-pemain-pinjaman-man-united-diburu-tim-tersukses-di-liga-italia,Liga Spanyol
80,Tangan Dingin Insinyur Manuel Pellegrini dan 4 Pemain yang jadi Fondasi Kekuatan Real Betis Musim 2024/2025 - Bola.net,"Bola.net - Real Betis sukses melaju ke final UEFA Conference League musim 2024/2025. Sukses ini tidak lepas dari tangan dingin Manuel Pellegrini sebagai pelatih dan beberapa pemain kunci. Betis melaju ke final UEFA Conference League setelah menyisihkan Fiorentina. Los Verdiblancos menang 4-3 secara agregat atas Fiorentina. Pada laga final, Bbetis akan berhadapan dengan tim kuat yakni Chelsea. Betis juga sangat kompetitif di La Liga dengan berada di peringkat ke-6 dan bersaing untuk zona Liga Champions. Betis kuat karena tangan dingin Manuel Pellegrini yang melatih klub sejak 2020 lalu.                       Advertisement Advertisement Pelatih dengan julukan El Ingeniero atau Sang Insinyur itu membangun tim dengan kolektivitas sebagai fondasi utama. Namun, ada beberapa pemain yang menonjol sebagai fondasi dari kekuatan Betis musim 2024/2025. Siapa saja pemain tersebut? Simak ulasan lebih lengkapnya di bawah ini ya Bolaneters.  Posisi: GelandangUsia: 29 tahunNegara asal: Argentina Lo Celso jadi pemain kunci di lini tengah. Dia memberi keseimbangan yang baik antara menyerang dan bertahan. Di La Liga, Lo Celso bikin delapan gol dan dua assist dari 22 laga yang sudah dimainkan. Lo Celso juga memainkan peran penting di UEFA Conference League. Pemenang Copa America 2024 itu sangat penting, terutama untuk memberi jaminan pada Isco agar lebih leluasa ketika menyerang.  Posisi: GelandangUsia: 33 tahunNegara asal: Spanyol Isco membela Betis sejak musim 2023/2024 lalu. Secara fisik, Isco tidak selalu bugar sepanjang musim. Namun, ketika bisa bermain, Isco selalu menunjukkan aksi yang impresif. Sejauh ini, Isco mencetak delapan gol dan enam assist dari 18 laga yang dimainkan di La Liga. Catatan yang luar biasa. Andai Isco bisa bugar sepanjang musim, peran dan kontribusinya bisa lebih besar.  Posisi: Bek tengahUsia: 34 tahunNegara asal: Spanyol Marc Bartra tidak banyak dapat sorotan setelah meninggalkan Dortmund. Dia sempat digadang-gadang bakal jadi bintang besar di Barcelona. Namun, kariernya redup saat bermain di Dortmund. Perjalanan Bartra dan Betis cukup berliku. Pada musim 2023/2024, dia mengalami cedera ACL dan absen lama. Namun, begitu sembuh, Bartra memainkan peran kunci. Dia jadi pemain inti Betis musim 2024/2025 ini.  Posisi: WingerUsia: 25 tahunNegara asal: Brasil Betis membuat keputusan penting ketika mendatangkan Antony dari Manchester United. Direkrut dengan status pinjaman, Antony memberi dampak besar. Dia bikin empat gol dan dua assist dari 13 laga di La Liga. Kontribusi besar Antony bisa dilihat di UEFA Conference League. Pada dua laga semifinal, Antony tampil luar biasa. Dia bikin gol dengan kaki kanan pada leg pertama. Pada leg kedua, dia bikin gol dari tendangan bebas.",https://www.bola.net/uefa/tangan-dingin-insinyur-manuel-pellegrini-dan-4-pemain-yang-jadi-fondasi-kekuatan-real-betis-m-aca522.html,Liga Spanyol
81,"Italia Dikecam UEFA, Hanya 3 Stadion Serie A yang Sesuai Standar Elite Eropa","bola Ternyata hanya tiga stadion di Serie A yang memenuhi standar tertinggi Eropa, termasuk milik Juventus dan Udinese. Diperbarui 07 Mei 2025, 18:00 WIBDiterbitkan 07 Mei 2025, 18:00 WIB Bola.com, Jakarta - Kondisi infrastruktur sepak bola Italia kembali menjadi sorotan tajam setelah Presiden UEFA, Aleksander Ceferin, melontarkan kritik keras pada Selasa lalu. Dalam wawancara dengan SportMediaset, Ceferin menyebut bahwa situasi stadion di Italia saat ini ""sangat buruk"" dan menyebut kondisi tersebut sebagai sebuah aib. Ia bahkan menilai bahwa Italia memiliki infrastruktur terburuk di antara negara-negara besar sepak bola dunia. Baca Juga Advertisement Persoalan ini bukan hal baru. Italia telah lama bergumul dengan kesulitan membangun stadion baru atau merenovasi stadion lama seperti Stadio Giuseppe Meazza (San Siro), Stadio Olimpico di Roma, dan Stadio Diego Armando Maradona di Napoli. Proyek-proyek ini kerap terganjal oleh masalah birokrasi, perizinan, dan pendanaan yang tidak kunjung tuntas. Berita Video, Jepang berhasil meraih kemenangan mudah dari China Taipei di perempat final Piala Sudirman 2025 pada Jumat (2/5/2025) Yuk gabung channel whatsapp Bola.com untuk mendapatkan berita-berita terbaru tentang Timnas Indonesia, BRI Liga 1, Liga Champions, Liga Inggris, Liga Italia, Liga Spanyol, bola voli, MotoGP, hingga bulutangkis. Klik di sini (JOIN) Kendati beberapa stadion Serie A tercatat memenuhi syarat untuk mendapatkan status Kategori 4 UEFA—kategori tertinggi yang dibutuhkan untuk menggelar pertandingan fase gugur Liga Champions atau turnamen besar, seperti Euro—media Italia, Tuttomercatoweb (TMW), melaporkan bahwa hanya tiga stadion di kasta tertinggi Italia yang benar-benar setara dengan fasilitas milik negara-negara top Eropa lainnya. Tiga stadion tersebut adalah: Menariknya, satu stadion dari Serie B, yaitu Stadio Benito Stirpe milik Frosinone, juga disebut sudah memenuhi standar tertinggi Eropa—menunjukkan bahwa modernisasi bisa dicapai bahkan oleh klub di luar Serie A, asalkan ada kemauan politik dan investasi yang tepat. Advertisement Fiorentina menjadi klub Serie A berikutnya yang sedang berupaya mengurangi ketertinggalan. Proyek renovasi besar-besaran Stadio Artemio Franchi sedang berlangsung dan dijadwalkan tahap pertamanya rampung pada 2026, dengan keseluruhan proyek diperkirakan selesai pada 2029. Sementara itu, duo Milan—AC Milan dan Inter—masih berkutat dengan ketidakpastian masa depan San Siro. Wacana membangun stadion baru atau merenovasi yang lama telah mengemuka selama bertahun-tahun, tetapi belum juga menemui solusi konkret. Situasi serupa juga terjadi di ibu kota. AS Roma dan Lazio sama-sama ingin meninggalkan Stadio Olimpico dan membangun stadion baru yang terpisah dari kompleks olahraga Foro Italico. Namun, seperti kasus San Siro, niat itu belum juga terwujud. Beberapa klub lain seperti Como dan Empoli juga menyatakan niat untuk memperbarui kandang mereka—Stadio Sinigaglia dan Stadio Castellani—sementara Bologna dan Parma termasuk di antara klub-klub yang berharap bisa merenovasi stadion mereka agar lebih modern dan layak. Kritik Ceferin menjadi alarm keras bagi sepak bola Italia. Jika tidak segera dibenahi, ketertinggalan infrastruktur ini bisa makin menjauhkan Serie A dari level kompetitif Eropa yang kian menuntut fasilitas kelas dunia.  Sumber: Football Italia Advertisement VIDEO: Kevin De Bruyne Buka Kemungkinan untuk Pindah ke Klub Liga Inggris, Setelah Hengkang dari City VIDEO: Enggak Takut Lawan Cowok! Cewek Ini Tampil Ganas di Drag Race Yamalube 2025! VIDEO: Aksi Memukau Fahri Irawandi Sang Putra Daerah di Honda Dream Cup 2025, 5 Kali Naik Podium VIDEO: PSV Eindhoven Segel Gelar Juara Eredivisie 2024/2025, Unggul 1 Poin dari Ajax VIDEO: Balap Motor Zaman Now, Setting Motor di Yamaha Cup Race 2025 Pakai Laptop! VIDEO: Seri Pertama Yamaha Cup Race 2025 di Pekanbaru, Drag Battle Gunakan Aerox Alpha Keren Parah! Foto: Momen Perpisahan Stefano Teco Cugurra dengan Bali United, Tinggalkan Dua Gelar Liga 1 dalam 6 Musim Pengabdiannya Foto: Perpisahan Sempurna Jamie Vardy, Cetak Gol Ke-200 dalam Penampilannya yang Ke-500 di Leicester Foto: Mengharu Biru, Everton Tutup Lembar Cerita di Goodison Park Foto: Akhir Penantian Panjang Crystal Palace, Sabet Piala FA setelah Lalui Tiga Final Foto: Pertarungan Sengit Pembalap Muda di Ajang Honda Dream Cup 2025 Foto: Rupa Frustrasi Para Pemain Manchester City setelah Nirgelar pada Musim Ini Advertisement Advertisement Advertisement",https://www.bola.com/dunia/read/6016066/italia-dikecam-uefa-hanya-3-stadion-serie-a-yang-sesuai-standar-elite-eropa,Liga Italia
82,Syarat Napoli Raih Scudetto Senin Nanti,"Napoli berpeluang mengunci titel juara Liga Italia musim ini pada Senin dini hari mendatang. Tim asuhan Antonio Conte wajib mengalahkan Parma dan pada saat bersamaan Inter Milan yang menjadi rival terdekat takluk di tangan Lazio. Saat ini Napoli masih berada di puncak klasemen dengan 78 poin dari 36 laga. Namun hasil imbang yang didapat Romelu Lukaku dkk melawan Genoa akhir pekan lalu membuat Inter yang mengalahkan Torino 2-0 kini membuntuti di belakang dengan selisih satu poin saja. Dengan sisa dua laga di musim ini, persaingan memburu scudetto semakin panas. Namun Napoli masih berada di garis depan. Mereka pun memiliki kans menjadi juara paling cepat saat bertamu ke markas Parma pada Senin (19/5/2025) pukul 01.45 WIB. SCROLL TO CONTINUE WITH CONTENT Titel Serie A akan otomatis menjadi milik Napoli jika berhasil menang di Stadion Ennio Tardini dan di saat bersamaan Lazio menumbangkan Inter di San Siro. Sebab dengan skenario itu Napoli akan memiliki keunggulan empat poin dari Inter dengan satu laga sisa. Namun jika Napoli gagal menang, apapun hasil Inter akan membuat penentuan gelar berlanjut hingga pekan pamungkas. Bahkan ada potensi kedua tim harus melalui laga playoff jika finis di akhir musim dengan poin sama. Ada wacana Serie A akan memajukan laga pekan ke-38 jika memang ada potensi playoff tercipta, yang baru bisa diketahui setelah pekan ke-37 usai. Hal itu dilakukan demi mengakomodasi Inter yang akan tampil di final Liga Champions akhir bulan ini.  Syarat Napoli juara di pekan ke-37:",https://sport.detik.com/sepakbola/liga-italia/d-7918112/syarat-napoli-raih-scudetto-senin-nanti,Liga Italia
83,Jadwal Liga Italia pekan ke-37: Napoli berpeluang segel gelar juara,"Jakarta (ANTARA) - Liga Italia pekan ke-37 dijadwalkan akan bergulir mulai Minggu (18/5) dini hari mendatang dan Napoli berpeluang menyegel gelar juara giornata ini. Napoli dijadwalkan akan bertandang ke markas Parma pada pekan ke-37 Liga Italia di Stadion Ennio Tardini, Parma, Senin (19/5) pukul 01.45 WIB, demikian catatan Serie A. Seandainya Il Partenopei mampu meraih kemenangan pada pertandingan menghadapi Parma, sementara Inter Milan menelan kekalahan pada pekan ini, maka Napoli akan ditasbihkan sebagai juara Liga Italia musim ini. Napoli kini berada di peringkat pertama klasemen sementara Liga Italia dengan 78 poin dari 36 pertandingan, unggul satu poin saja dari Inter Milan di peringkat kedua. Peluang Napoli untuk meraih gelar juara pada pekan ke-37 cukup terbuka, pasalnya Inter Milan akan melakoni laga berat menghadapi Lazio di Stadion Giuseppe Meazza, Milan, Senin (19/5) pukul 01.45 WIB.  Inter Milan tentu ingin memaksa penentuan peraih Scudetto musim ini berlangsung hingga pekan terakhir, namun Lazio dipastikan enggan kehilangan poin pada laga ini karena berambisi untuk tampil di Liga Champions musim depan. Lazio kini berada di peringkat kelima klasemen sementara Liga Italia dengan 64 poin dari 37 pertandingan, memiliki poin sama dengan Juventus di posisi keempat. Baca juga: Klasemen Liga Italia: Inter pangkas jarak dengan Napoli jadi satu poin Selain dua pertandingan perebutan gelar juara, pekan ke-37 Liga Italia juga menyajikan partai besar yang mempertemukan AS Roma menjamu AC Milan di Stadion Olimpico, Roma, Senin (19/5) pukul 01.45 WIB. AS Roma yang berada di peringkat keenam klasemen sementara dengan 63 poin dari 36 pertandingan masih memiliki peluang untuk menembus empat besar dan tampil di Liga Champions musim depan.  Di sisi lain, AC Milan yang tengah dirundung kekecewaan akibat kalah di final Piala Italia kontra Bologna tentu ingin bangkit dan menjaga asa mereka tampil di kompetisi Eropa musim depan. Andai AC Milan menelan kekalahan pada pertandingan menghadapi AS Roma, maka dipastikan Rossoneri akan absen tampil di kompetisi Eropa musim depan. Pertarungan untuk menyegel tempat di kompetisi Eropa musim depan juga akan tersaji pada pertandingan Juventus vs Udinese dan Fiorentina vs Bologna. Sementara itu, pertarungan menghindari zona degradasi juga akan tersaji yaitu pada pertandingan Monza vs Empoli, Cagliari vs Venezia hingga Lecce vs Torino. Jika Empoli dan Lecce menelan kekalahan dari lawan-lawannya pada pertandingan pekan ini, sementara Venezia meraih kemenangan, maka dipastikan Empoli dan Lecce akan terdegradasi ke Serie B menemani Monza. Baca juga: Venezia keluar dari zona degradasi, kalahkan Fiorentina 2-1  Berikut jadwal lengkap Liga Italia pekan ke-37: Minggu (18/5) Genoa vs Atalanta 01.45 WIB Senin (19/5) Juventus vs Udinese 01.45 WIB  Monza vs Empoli 01.45 WIB Cagliari vs Venezia 01.45 WIB Lecce vs Torino 01.45 WIB Inter Milan vs Lazio 01.45 WIB Hellas Verona vs Como 01.45 WIB Parma vs Napoli 01.45 WIB Fiorentina vs Bologna 01.45 WIB AS Roma vs AC Milan 01.45 WIB. Baca juga: Cesc Fabregas masih tangani Como musim depan Pewarta: Aldi SultanEditor: Irwan Suhirwandi								Copyright © ANTARA 2025",https://www.antaranews.com/berita/4836701/jadwal-liga-italia-pekan-ke-37-napoli-berpeluang-segel-gelar-juara,Liga Italia
84,"AC Milan Cuci Gudang, Tim Juara Musim 2021-2022 Tinggal 1 Orang - Bolasport.com","BOLASPORT.COM - AC Milan diperkirakan akan melepas banyak pemain setelah gagal di musim 2024-2025 di mana tim juara 2021-2022 bakal tinggal tersisa 1 orang. Kegagalan menjuarai Coppa Italia berbuntut panjang bagi I Rossoneri. Mereka dipastikan tidak bisa tampil di Liga Europa. Di Liga Italia pun Milan sulit masuk ke zona Eropa karena masih berada di posisi ke-8 klasemen dengan kompetisi tinggal menyisakan 2 pertandingan. Terancam gagal tampil di kompetisi antarklub Eropa 2025-2026, Milan akan kehilangan banyak pemasukan uang. Supaya tetap menyehatkan keuangan klub, mereka mau tidak mau mesti melakukan penyesuaian untuk musim depan. Salah satu hal yang bisa dilakukan adalah menjual pemain. Isu ini sebetulnya sudah muncul jauh sebelum Milan gagal menjuarai Coppa Italia. Baca Juga: AC Milan Keok di Final Coppa Italia karena Dikhianati 2 Pemain Terbaiknya Negosiasi perpanjangan kontrak yang tidak kunjung selesai membuat Theo Hernandez dan Mike Maignan diprediksi bakal dilepas.",https://www.bolasport.com/read/314251309/ac-milan-cuci-gudang-tim-juara-musim-2021-2022-tinggal-1-orang,Liga Italia
85,AC Milan Siap Lepas Banyak Pemain Imbas Kegagalan Musim Ini,"KOMPAS.com - AC Milan diperkirakan akan melakukan perombakan besar-besaran setelah hasil buruk yang didapat di musim 2024-2025. Tim yang meraih gelar juara Liga Italia 2021-2022 ini bisa jadi akan menyisakan hanya satu pemain dalam skuadnya. Kegagalan dalam meraih trofi Coppa Italia membawa dampak serius bagi klub, sehingga mereka tidak bisa berpartisipasi di Liga Europa. Di Serie A, Milan juga kesulitan untuk masuk ke zona Eropa, saat ini mereka berada di posisi ke-8 dengan dua pertandingan tersisa. Jika tetap gagal, mereka berisiko kehilangan pemasukan yang signifikan untuk musim depan. Oleh karena itu, langkah penyesuaian perlu diambil, termasuk menjual sejumlah pemain. Baca juga: Penilaian Christian Panucci Soal Hasil AC Milan Vs Bologna 0-1 Isu tentang penjualan pemain ini sudah beredar sejak sebelum kegagalan di Coppa Italia terjadi. Negosiasi perpanjangan kontrak yang mandek membuat Theo Hernandez dan Mike Maignan diprediksi akan hengkang. Performa keduanya di musim ini tidak memenuhi harapan, dengan Hernandez mengalami musim terburuknya dan Maignan sering melakukan kesalahan di momen krusial. Dengan ancaman tidak tampil di kompetisi Eropa, peluang Hernandez dan Maignan untuk pergi dari Milanello semakin besar. Tidak hanya mereka, Milan juga berencana untuk melepas beberapa pemain lainnya. Nama-nama seperti Kyle Walker, Joao Felix, dan Tammy Abraham diperkirakan akan kembali ke klub asal mereka. Baca juga: Hasil AC Milan vs Bologna 0-1, Sejarah Usai Rossoneri Tumbang Malick Thiaw dan Fikayo Tomori juga menjadi kandidat yang mungkin didepak dari tim. Emerson Royal dan Samuel Chukwueze sudah hampir terjual pada bursa transfer Januari lalu dan Milan mungkin akan mencoba menjual mereka lagi. Kontrak Alessandro Florenzi akan berakhir pada 30 Juni 2025 dan tidak akan diperpanjang.",https://bola.kompas.com/read/2025/05/16/07182438/ac-milan-siap-lepas-banyak-pemain-imbas-kegagalan-musim-ini,Liga Italia
86,"Bursa Transfer: AC Milan Rombak Skuad, 3 Bek Baru Jadi Incaran Rossonerri Musim Panas Nanti","Jakarta, tvOnenews.com - AC Milan dipastikan akan sibuk di bursa transfer musim panas setelah lini pertahanan mereka kembali jadi sorotan utama musim ini. Masalah di sektor belakang bukan hal baru bagi Rossoneri, namun jika musim lalu lebih disebabkan oleh badai cedera, kali ini penyebabnya lebih kompleks, termasuk minimnya kedalaman skuad. Sepanjang musim 2024-2025 ini, AC Milan telah menurunkan hampir 20 kombinasi berbeda di lini pertahanan. Ketidakstabilan ini berdampak besar pada rapuhnya struktur pertahanan tim, yang pada akhirnya memengaruhi performa secara keseluruhan. Dengan kondisi tersebut, manajemen klub mulai bergerak cepat merancang perombakan. Sejumlah nama kini masuk dalam radar AC Milan untuk didatangkan pada bursa transfer mendatang. Laporan Calciomercato.com menyebut Cristian Mosquera sebagai target utama yang telah lama dipantau oleh kepala pencari bakat Geoffrey Moncada.",https://www.tvonenews.com/bola/liga-internasional/330829-bursa-transfer-ac-milan-rombak-skuad-3-bek-baru-jadi-incaran-rossonerri-musim-panas-nanti,Liga Italia
87,Juventus Segara Bahas Masa Depan Vlahovic,"Juventus akan membahas masa depan Dusan Vlahovic seusai musim 2024-25 berakhir. Penyerang asal Serbia itu diisukan akan pergi meninggalkan klub asal Turin tersebut, dengan Atletico Madrid menjadi peminat terbaru. Dirangkum dari Football Italia dan La Gazzetta dello Sport, kontrak Vlahovic akan berakhir pada Juni 2026 mendatang. Namun pemain 25 tahun itu kabarnya tak tertarik untuk meneken kesepakatan baru karena gaji per musimnya akan turun. Jika kondisi yang ada memang demikian, maka Juventus perlu menjual Vlahovic pada musim panas mendatang agar ia tak pergi secara bebas transfer tahun depan. Ia sebelumnya dikaitkan dengan Arsenal, Chelsea, dan Barcelona, namun catatan golnya yang menurun di paruh kedua musim ini membuat pamornya ikut merosot. SCROLL TO CONTINUE WITH CONTENT Kini Atletico muncul sebagai peminat dan Juventus menunggu tawaran konkret bagi siapapun yang berminat merekrutnya. Vlahovic sudah mencetak 14 gol dari 39 penampilan musim ini, namun hanya dua gol yang ia cetak di Serie A selama 2025. Baru-baru ini direktur olahraga Juventus Cristiano Giuntoli membahas situasi timnya terkait Vlahovic. Pertemuan dengan perwakilan sang pemain akan segera diadakan untuk mencari jalan keluar. ""Kami memiliki hubungan yang sangat baik dengan si pemain (Vlahovic) dan agennya,"" kata Giuntoli. ""Kami akan duduk bersama di akhir musim untuk membahas dan mengevaluasi apakah akan melanjutkan bersama atau berpisah,"" jelasnya. Vlahovic dikabarkan merupakan pemain bergaji paling mahal di Juventus, yakni 12 juta Euro per musim.  Tonton juga video: Juventus Juara Coppa Italia, Vlahovic Pahlawannya [Gambas:Video 20detik]",https://sport.detik.com/sepakbola/liga-italia/d-7918117/juventus-segara-bahas-masa-depan-vlahovic,Liga Italia
88,"Demi Dapatkan Vlahovic, Newcastle Siapkan Rencana Besar Untuk Jegal PSG, Gunners dan Setan Merah","Gilabola.com – Newcastle United dikabarkan siap meramaikan perburuan striker Juventus, Dusan Vlahović, yang juga tengah diminati PSG, Tottenham Hotspur, Arsenal, dan Manchester United. PSG disebut ingin melepas Randal Kolo Muani dan mencari striker baru yang bisa menjadi pendamping Gonçalo Ramos. Salah satu nama yang masuk radar raksasa Prancis tersebut adalah Dusan Vlahović, striker andalan Juventus. Menurut laporan dari CaughtOffside, PSG telah memantau performa penyerang asal Serbia itu sejak awal tahun ini. Dengan kabar bahwa harga Vlahović kini semakin terjangkau, PSG bisa saja mengamankan jasanya musim panas ini. Namun, persaingan tidak akan mudah. Arsenal dan Manchester United juga dikabarkan tertarik untuk merekrut Vlahović. Situasi ini bisa memanaskan perburuan tanda tangan sang pemain, terutama karena kontraknya di Juventus hanya tersisa satu tahun lagi, yang berpotensi membuat harga jualnya turun demi menghindari kepergian secara gratis pada 2026. Kini, Newcastle United dilaporkan ikut masuk dalam perburuan. Klub asal Tyneside itu disebut siap mengambil langkah konkret untuk merekrut Vlahović, apalagi Juventus dikabarkan bersedia melepasnya dengan harga hanya £20 juta, seiring keinginan untuk mempercepat perombakan skuad. Situasi ini semakin relevan bagi Newcastle karena Callum Wilson kemungkinan besar akan hengkang secara gratis, menyusul kontraknya yang senilai £46.000 per pekan akan berakhir pada Juni mendatang. Kehilangan Wilson akan memaksa Newcastle mencari pengganti yang sepadan, terlebih dengan potensi mereka kembali berlaga di Liga Champions musim depan. Vlahović bisa menjadi jawaban yang ideal, terlebih karena sang striker disebut ingin mencoba peruntungan di Premier League untuk pertama kalinya. Musim ini, Vlahović telah mencetak 14 gol di semua kompetisi, dan menjadi opsi menarik jika Newcastle juga harus menghadapi kenyataan kehilangan Alexander Isak, yang terus menarik perhatian klub-klub besar Eropa.",https://gilabola.com/inggris/demi-dapatkan-vlahovic-newcastle-siapkan-rencana-besar-untuk-jegal-psg-gunners-dan-setan-merah/,Liga Italia
89,Jadwal Cagliari vs Venezia: Upaya Jay Idzes dkk Lepas dari Degradasi,"Jay Idzes bersama Venezia akan berjuang lepas dari zona degradasi melawan Cagliari di pengujung Serie A 2024/2025. Berikut jadwal Cagliari vs Venezia. Serie A Italia 2024/2025 tersisa dua pekan pertandingan. Selain sengit dalam perebutan scudetto musim ini, persaingan di papan bawah juga tak kalah panas. Venezia akan bertamu ke markas Cagliari pada pekan ke-36 Serie A Italia 2024/2025. Jadwal Cagliari vs Venezia berlangsung di Stadion Sardegna Arena, Senin (19/5) pukul 01.45 WIB. ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT Venezia sedang tengah berupaya keluar dari zona bahaya. Menghadapi Cagliari adalah salah satu kunci untuk bertahan di kasta tertinggi sepak bola Italia. Saat ini Venezia berada di peringkat ke-17 atau batas terakhir zona aman dengan 29 poin. Namun tim besutan Eusebio Di Francesco itu hanya terpaut satu angka dari Lecce dan Empoli di urutan ke-18 serta ke-19 yang mengantongi 28 angka. Kemenangan 2-1 atas Fiorentina pada pekan ke-35 dapat jadi suntikan motivasi. Petikan poin penuh menghadapi tim yang diperkuat David de Gea membuat Venezia mengakhiri tiga laga tanpa hasil maksimal.  Di satu sisi, menghadapi Cagliari juga bukan perkara mudah. Pasalnya, tim berjulukan Rossoblu itu juga tak ingin terjerembap ke jurang nestapa. Saat ini Cagliari ada di peringkat ke-14 dengan 33 poin. Mereka butuh tiga poin untuk memastikan aman dari degradasi. Bertindak sebagai tuan rumah, Cagliari juga tak ingin dipermalukan di depan para pendukung. Tim asuhan Davide Nicola itu juga akan habis-habisan demi hasil positif. Cagliari vs Venezia / Stadion Sardegna Arena / Senin, 19 Mei pukul 01.45 WIB  [Gambas:Video CNN]",https://www.cnnindonesia.com/olahraga/20250516152955-142-1229982/jadwal-cagliari-vs-venezia-upaya-jay-idzes-dkk-lepas-dari-degradasi,Liga Italia
90,"Liga Italia - Jay Idzes Bawa Venezia Tinggalkan Zona Degradasi, Klub Milik Bos Indonesia Jadi Tumbalnya - Bolasport.com","BOLASPORT.COM - Jay Idzes membawa Venezia meninggalkan zona degradasi Serie A sekaligus mengirim Lecce ke jurang turun kasta. Kompetisi Serie A musim ini menjadi surga bagi sepak bola Indonesia. Terdapat tiga klub yang berhubungan dengan Indonesia, ditinjau dari aspek pemilik dan pemain. Satu klub, yaitu Venezia FC, mempekerjakan bek timnas Indonesia Jay Idzes sebagai bek tengah dan belakangan menunjuknya sebagai kapten tim. Dua klub, yaitu Como 1907 dan US Lecce, dimiliki oleh konglomerat Indonesia, Hartono bersaudara dan Alvin Sariaatmadja. Di antara tiga klub Indonesia itu, dua klub sedang ""head-to-head"" di zona degradasi. Venezia yang berstatus promosi sejak awal musim berkutat di papan bawah. Baru di giornata ke-36, atau dua pekan sebelum musim berakhir, klub Idzes merangkak keluar dari zona merah. Klub yang bermarkas di kota Venesia itu baru saja mengalahkan Fiorentina dengan skor 2-1, Senin (12/5/2025). Baca Juga: Pernah Ikut Bina PSSI Primavera, Sampdoria Degradasi ke Serie C Liga Italia untuk Pertama Kalinya",https://www.bolasport.com/read/314250540/liga-italia-jay-idzes-bawa-venezia-tinggalkan-zona-degradasi-klub-milik-bos-indonesia-jadi-tumbalnya,Liga Italia
